timepoint,eeg_feature,geneset,pvalue,es,ranks,nfeatures,q₀,qₜ,qᵧ
3m_future6m,peak_latency_N2_corrected,Isovaleric acid synthesis,0.0634,-0.22917843942466476,"[821, 7106, 14315, 81009, 88408, 127966, 135846, 150041, 164214, 170824, 179111, 182704, 194550, 198030, 199030, 199954, 248488, 315662, 336464, 416649, 446946, 449271, 474789, 509335, 512976]",531124,0.19596363636363634,0.19596363636363634,0.08639999999999999
3m_future6m,peak_latency_N2_corrected,Propionate synthesis,0.0624,0.2842580981645918,"[18741, 34043, 39266, 43117, 62407, 63339, 75135, 228167, 240132, 247884, 271369, 278220, 298846, 363858, 370791, 467298]",531124,0.19596363636363634,0.19596363636363634,0.37439999999999996
3m_future6m,peak_amp_N1,Inositol synthesis,0.0622,-0.42950988200340046,"[1308, 136880, 184552, 262497, 333196, 384407, 512606]",531124,0.19596363636363634,0.19596363636363634,0.17250000000000001
3m_future6m,peak_latency_P1_corrected,Isovaleric acid synthesis,0.072,-0.22281397630197003,"[815, 7040, 14202, 80239, 87572, 126798, 134613, 148709, 162761, 169320, 177568, 181144, 192896, 196334, 197324, 198234, 246369, 313087, 333805, 413348, 443390, 445693, 471073, 505452, 509069]",531124,0.21599999999999997,0.21599999999999997,0.08639999999999999
3m_future6m,peak_amp_N1,Acetate synthesis,0.0838,-0.13219310917739757,"[1448, 2020, 2904, 10135, 11853, 12904, 18075, 20435, 23156, 60969, 87744, 94483, 106144, 121740, 128757, 136846, 150513, 160849, 163975, 182765, 184587, 188303, 191178, 201154, 204487, 207872, 209490, 209943, 212080, 215303, 216040, 227297, 228974, 240808, 252514, 254704, 259173, 286738, 287708, 289858, 291593, 299193, 309808, 313492, 319347, 319424, 338139, 350273, 375346, 377729, 393127, 393136, 423755, 427300, 437911, 441290, 449756, 450610, 450865, 455273, 471328, 482475, 489419, 506784, 509281, 509693, 510225, 520630, 527676]",531124,0.24421714285714285,0.24421714285714285,0.0838
3m_future6m,peak_amp_N2_corrected,Glutamate synthesis,0.0896,-0.18010428068836462,"[5188, 9782, 18951, 20513, 32977, 37649, 50079, 90160, 100064, 103371, 105506, 125742, 125927, 126993, 127066, 145223, 160042, 174410, 226184, 245789, 256020, 263714, 267126, 299477, 328255, 355076, 362505, 383282, 383727, 385086, 416393, 424965, 442116, 508111, 508309, 526348]",531124,0.2538666666666667,0.2538666666666667,0.1344
3m_future6m,peak_latency_P1_corrected,Menaquinone synthesis,0.0972,-0.11994730863529429,"[831, 1123, 2121, 9726, 11838, 12521, 13620, 13926, 14742, 15023, 16970, 17091, 17534, 18406, 19377, 19980, 20124, 22189, 28369, 47554, 57689, 60094, 65233, 65438, 68975, 78524, 81224, 82887, 84325, 87355, 101399, 101761, 110784, 113776, 140819, 144941, 154266, 168523, 172428, 181786, 189678, 193485, 199962, 219050, 235532, 245854, 266091, 267389, 268054, 268637, 272085, 273121, 281507, 301452, 311431, 311559, 315668, 326556, 336947, 345693, 349091, 368461, 388398, 425503, 443522, 445575, 445823, 446541, 456023, 457970, 479864, 483246, 492227, 497870, 518162, 518778, 527971, 530496]",531124,0.2609052631578947,0.2609052631578947,0.27
3m_future6m,peak_amp_P1_corrected,Quinolinic acid degradation,0.0968,0.1494838621757365,"[423, 15905, 22813, 26018, 61236, 82367, 90875, 107593, 129661, 129669, 139756, 145323, 152353, 159780, 164432, 175786, 194979, 197259, 204456, 211721, 222452, 222805, 261908, 291570, 292427, 329728, 332327, 343879, 351546, 352614, 380620, 385306, 389083, 392779, 395090, 402640, 411461, 418615, 420774, 422133, 422764, 425417, 441083, 442935, 451352, 457408, 476682, 489136, 490148, 504855, 522998]",531124,0.2609052631578947,0.2609052631578947,0.1936
3m_future6m,peak_amp_P1_corrected,Tryptophan synthesis,0.1014,0.11873777413556812,"[705, 995, 12023, 22887, 22901, 22977, 22983, 25664, 48813, 54702, 57439, 80248, 87107, 90573, 100978, 104147, 110296, 116388, 125946, 126048, 129962, 138118, 150894, 161830, 179000, 182032, 188725, 190058, 200400, 200898, 203569, 207024, 214593, 215421, 217277, 224519, 230727, 232108, 239622, 251324, 256119, 260535, 275559, 282677, 285428, 288366, 299803, 307980, 313007, 314059, 322564, 335075, 339008, 350452, 352572, 355872, 356548, 372347, 373070, 374042, 393043, 402659, 412034, 432519, 457435, 457441, 457486, 466305, 466961, 473629, 480369, 495153, 500891, 501951, 502336, 506576, 509500, 521268, 525994]",531124,0.2652,0.2652,0.12168
3m_future6m,peak_amp_N2_corrected,Inositol synthesis,0.1052,0.37754258612374614,"[77561, 182648, 225439, 259284, 304737, 397009, 403017]",531124,0.26826,0.26826,0.17250000000000001
3m_future6m,peak_latency_N2_corrected,Butyrate synthesis,0.1092,-0.2701138047808228,"[19232, 44148, 54334, 81095, 193617, 235065, 247383, 254457, 269477, 287343, 359660, 384902, 396685, 473532]",531124,0.27166829268292686,0.27166829268292686,0.2432
3m_future6m,peak_latency_P1_corrected,GABA synthesis,0.1132,-0.2701694833193016,"[777, 13487, 15659, 18225, 23448, 32627, 50768, 95519, 122155, 135357, 289531, 442568, 456155, 530938]",531124,0.27279069767441866,0.27279069767441866,0.2264
3m_future6m,peak_amp_P1_corrected,Inositol synthesis,0.115,0.36569155195559544,"[301696, 350258, 357797, 381340, 417169, 460041, 514881]",531124,0.27279069767441866,0.27279069767441866,0.17250000000000001
3m_future6m,peak_amp_P1_corrected,S-Adenosylmethionine synthesis,0.1232,0.196078546560999,"[31868, 34884, 40642, 85757, 125485, 203845, 265049, 295536, 312926, 332204, 343132, 365513, 365649, 378084, 394319, 399061, 416157, 422842, 437940, 439680, 442996, 454358, 489101, 499938, 511259]",531124,0.27925333333333335,0.27925333333333335,0.4606
3m_future6m,peak_amp_N2_corrected,Butyrate synthesis,0.1216,-0.25808212987893275,"[21963, 24914, 37047, 83870, 113781, 138542, 185488, 210662, 298913, 350038, 393266, 450696, 491765, 520313]",531124,0.27925333333333335,0.27925333333333335,0.2432
3m_future6m,peak_amp_N1,Propionate degradation,0.147,0.3459049512630927,"[1670, 10146, 13400, 20392, 25244, 505524, 506225]",531124,0.29305384615384616,0.29305384615384616,0.2736
3m_future6m,peak_amp_P1_corrected,17-beta-Estradiol degradation,0.1394,0.2852820397919087,"[1548, 9906, 90484, 203480, 274832, 311553, 329923, 343244, 378369, 434928, 438392]",531124,0.29305384615384616,0.29305384615384616,0.4182
3m_future6m,peak_amp_P1_corrected,Propionate synthesis,0.1408,0.2383893671343682,"[6190, 28068, 40723, 47552, 100135, 103521, 111349, 134887, 181570, 184575, 204100, 244847, 408857, 481511, 504839, 514102]",531124,0.29305384615384616,0.29305384615384616,0.4224
3m_future6m,peak_amp_N2_corrected,Quinolinic acid synthesis,0.1378,-0.21588351810568177,"[3773, 20375, 92226, 116739, 116740, 126174, 126515, 134258, 140543, 140670, 149668, 178594, 263847, 320736, 330875, 372328, 406015, 423175, 501344, 511185]",531124,0.29305384615384616,0.29305384615384616,0.336
3m_future6m,peak_amp_N2_corrected,Isovaleric acid synthesis,0.144,0.18751780741443677,"[766, 10393, 11722, 32931, 49825, 125315, 140634, 171728, 176387, 187617, 223970, 237019, 275466, 290262, 299551, 314760, 321463, 331643, 354867, 406210, 428704, 462455, 465592, 497751, 519277]",531124,0.29305384615384616,0.29305384615384616,0.144
3m_future6m,peak_amp_N2_corrected,Menaquinone synthesis,0.135,0.11087450341111986,"[1054, 1634, 8444, 10992, 11387, 24245, 29721, 34576, 41179, 46327, 56293, 65435, 85745, 95499, 95560, 100840, 105370, 106122, 113469, 116703, 118832, 127020, 131420, 132238, 148413, 151943, 164327, 173512, 181891, 181920, 182639, 192705, 204017, 207789, 211769, 215198, 227086, 228743, 248555, 248557, 255512, 264515, 274809, 275161, 275888, 278723, 280547, 290698, 294357, 295189, 301612, 312037, 331810, 333598, 335388, 337641, 339304, 344049, 354940, 362383, 376434, 376934, 383153, 392400, 414282, 414528, 421643, 422546, 422574, 429031, 433052, 434375, 470175, 477797, 483087, 495178, 514625, 520194]",531124,0.29305384615384616,0.29305384615384616,0.27
3m_future6m,peak_amp_N2_corrected,Propionate degradation,0.1494,0.3466903579760069,"[227237, 248521, 298804, 354565, 402430, 453583, 476925]",531124,0.29305384615384616,0.29305384615384616,0.2736
3m_future6m,peak_latency_N2_corrected,GABA synthesis,0.158,-0.24329934342361148,"[783, 13596, 15777, 18363, 23645, 32940, 36764, 51271, 96418, 123283, 136600, 291958, 446112, 459818]",531124,0.3040754716981132,0.3040754716981132,0.237
3m_future6m,peak_amp_P1_corrected,Quinolinic acid synthesis,0.1748,0.1992393203591009,"[6106, 16467, 16473, 104970, 110205, 111889, 129707, 129837, 139719, 160789, 167601, 211449, 222657, 229221, 254768, 321229, 392782, 402637, 482075, 521877]",531124,0.3301777777777778,0.3301777777777778,0.336
3m_future6m,peak_latency_N2_corrected,S-Adenosylmethionine synthesis,0.1802,0.17829338786177348,"[1014, 11450, 13518, 53922, 103047, 115730, 129128, 134506, 136212, 180575, 195510, 198131, 224694, 234722, 234967, 263580, 272804, 275846, 313063, 314112, 338797, 367383, 442605, 446539, 450138]",531124,0.3341890909090909,0.3341890909090909,0.4606
3m_future6m,peak_latency_N1,ClpB,0.1946,-0.211183977646731,"[2910, 23983, 34356, 56787, 73614, 108246, 172513, 181636, 245894, 299488, 355477, 382874, 439588, 457049, 459102, 488164]",531124,0.3371186440677966,0.3371186440677966,0.4726
3m_future6m,peak_latency_P1_corrected,Propionate degradation,0.191,-0.32279570361010035,"[1773, 10685, 14071, 21397, 26512, 73433, 86048]",531124,0.3371186440677966,0.3371186440677966,0.2736
