timepoint,eeg_feature,geneset,pvalue,es,ranks,nfeatures,q₀,qₜ,qᵧ
6m,peak_latency_N2_corrected,Quinolinic acid synthesis,0.2174,-0.16917793698597672,"[1167, 44480, 47461, 86880, 132616, 166722, 166972, 201850, 222856, 223795, 299425, 323954, 342939, 404193, 413582, 455778, 459999, 460515, 494988, 555707, 570494, 572095, 601020, 614069]",641532,0.35633653846153845,0.35863058823529415,0.32580000000000003
6m,peak_amp_N1,ClpB,0.2246,-0.18858870399065625,"[1436, 3060, 21519, 33691, 58699, 81290, 85158, 113956, 135387, 200946, 310459, 327648, 354727, 418681, 517400, 575661, 590288, 620047, 637232]",641532,0.35633653846153845,0.35863058823529415,0.28877142857142857
6m,peak_amp_N1,Acetate synthesis,0.2096,-0.09622197422379564,"[626, 8302, 8842, 9468, 22309, 23358, 30064, 34890, 36512, 36668, 36678, 41438, 43841, 44489, 50784, 55673, 57803, 65657, 66569, 68922, 76064, 84595, 92725, 92830, 109907, 111149, 111566, 120994, 139971, 146603, 165699, 166929, 169145, 181066, 182332, 189372, 189660, 198954, 202875, 233382, 269531, 271806, 285819, 311249, 312295, 313241, 316773, 317163, 319892, 319964, 324717, 328901, 354194, 354389, 354831, 387149, 410061, 418146, 419265, 425477, 446439, 471579, 476885, 477470, 488903, 515304, 517916, 520402, 522310, 522359, 536452, 537146, 559156, 569195, 573772, 573807, 575918, 585282, 585555, 590786, 591788, 620442]",641532,0.35633653846153845,0.35863058823529415,0.3039428571428572
12m,peak_latency_P1_corrected,Glutamate degradation,0.2138,0.20594249170802437,"[15272, 92062, 158951, 183749, 200397, 265601, 447725, 485344, 590511, 611484, 628520, 704411, 717510, 722106, 722117, 732078]",733858,0.35633653846153845,0.31247692307692304,0.3207
12m,peak_amp_N1,GABA synthesis,0.2072,-0.24420722359626346,"[22452, 131568, 157373, 317877, 344943, 347543, 496435, 496479, 515757, 560202, 628872, 731844]",733857,0.35633653846153845,0.31002077922077925,0.3741
12m,peak_amp_N1,Inositol synthesis,0.2094,0.22383612220675467,"[51187, 80926, 109670, 158610, 192063, 244160, 302701, 337321, 369068, 401916, 600810, 602975, 690525, 719597]",733857,0.35633653846153845,0.31002077922077925,0.3426545454545455
12m,peak_amp_N1,Butyrate synthesis,0.223,0.17315194254926272,"[4421, 24221, 26256, 37247, 39060, 118647, 120996, 122359, 176452, 210381, 217433, 217948, 228365, 282136, 357004, 380329, 430278, 465396, 521238, 598136, 604947, 658998, 722224]",733857,0.35633653846153845,0.3158222222222222,0.3345
12m,peak_amp_N2_corrected,Glutamate synthesis,0.224,-0.11231789247790858,"[8535, 9073, 38872, 43187, 43875, 44438, 46989, 48301, 48524, 52420, 61537, 68097, 80682, 87544, 88846, 91085, 92839, 127101, 128513, 133307, 140569, 140932, 152077, 154525, 154773, 162693, 167856, 178157, 188291, 190240, 195159, 199596, 208114, 228908, 259008, 272190, 281367, 286625, 322215, 325351, 351622, 362106, 362181, 453188, 454897, 463733, 479983, 514038, 636441, 638434, 640043, 666724, 669621, 714076, 732390]",733856,0.35633653846153845,0.3158222222222222,0.30672
12m,peak_amp_N2_corrected,Propionate degradation,0.2244,-0.2848396398164197,"[123724, 124590, 134975, 307080, 325627, 331024, 345787, 704582]",733856,0.35633653846153845,0.3158222222222222,0.3366
3m,peak_amp_N1,p-Cresol synthesis,0.2356,0.24018530171949057,"[114473, 163407, 189965, 216675, 246958, 286539, 295353, 306751, 465987, 494946, 502634]",572522,0.3610230414746544,0.3857731343283582,0.36672
3m,peak_amp_N1,Acetate synthesis,0.2296,-0.10025139974306019,"[2683, 8699, 9321, 19441, 29130, 30613, 32178, 34682, 36008, 36026, 38326, 41390, 49642, 49843, 49914, 52496, 53106, 55438, 56379, 118312, 138876, 139925, 146388, 147864, 151130, 153753, 165012, 166522, 168737, 189248, 209707, 212937, 213138, 218506, 219497, 223488, 249781, 259449, 268591, 270697, 284166, 284838, 289781, 318103, 322524, 322585, 334762, 353359, 359300, 400060, 401049, 419386, 440086, 445792, 486315, 486815, 495057, 495505, 495607, 496068, 496338, 498227, 507003, 510716, 519548, 530584, 533798, 536398, 547380, 548020]",572522,0.3610230414746544,0.3857731343283582,0.3039428571428572
3m,peak_amp_P1_corrected,Acetate synthesis,0.2364,-0.1007834468466976,"[2696, 8647, 9251, 19269, 30363, 31929, 34440, 35754, 35772, 38046, 41111, 49323, 49524, 52159, 52775, 55092, 56025, 117912, 138317, 139329, 145741, 147206, 150432, 153022, 164149, 165644, 167838, 188343, 208663, 211846, 212045, 217301, 218285, 222223, 248449, 258193, 269546, 283058, 283707, 288578, 316785, 321248, 321312, 333557, 352152, 358066, 398888, 399881, 418191, 438956, 444858, 485020, 485522, 493609, 494056, 494158, 494614, 494878, 496761, 505547, 509247, 517991, 528946, 532146, 534753, 545674, 546313, 562098, 565679, 566919]",572522,0.3610230414746544,0.3857731343283582,0.3039428571428572
6m,peak_latency_N2_corrected,Propionate synthesis,0.2366,0.18793718193731282,"[29238, 30969, 32863, 116791, 182168, 262144, 265290, 324282, 416232, 453894, 459452, 498577, 512070, 526891, 601256, 618279, 625751, 641490]",641532,0.3610230414746544,0.35863058823529415,0.42762857142857147
6m,peak_amp_N1,Glutamate synthesis,0.2374,-0.11489752063737224,"[1649, 9105, 10010, 10070, 16834, 16900, 17393, 18638, 19552, 35609, 35669, 45620, 49682, 52903, 68802, 78762, 90221, 127824, 128996, 132220, 136316, 138264, 159489, 165525, 183212, 205310, 205439, 232356, 273479, 274966, 289152, 292293, 295754, 311042, 317681, 320156, 320838, 354794, 357417, 359066, 434588, 452377, 465877, 508400, 519328, 575190, 576016, 580005, 590358, 590484, 608330, 637518]",641532,0.3610230414746544,0.35863058823529415,0.30672
6m,peak_amp_N1,DOPAC synthesis,0.2348,0.29659950898250265,"[22507, 133313, 156546, 229377, 291632, 466618, 590672]",641532,0.3610230414746544,0.35863058823529415,0.33440000000000003
6m,peak_amp_P1_corrected,Glutamate synthesis,0.2326,-0.11479727169382348,"[7441, 23188, 23516, 27500, 37818, 41755, 53055, 54221, 61030, 79774, 164757, 174203, 174479, 184184, 213256, 224856, 238590, 265876, 283878, 307698, 313767, 320580, 329693, 332759, 337479, 337489, 349711, 367385, 411649, 412388, 414107, 415066, 450991, 460421, 465772, 473890, 474249, 502485, 511962, 522853, 542757, 553544, 561494, 563998, 569318, 570622, 601810, 607096, 609739, 611893, 613469, 635908]",641532,0.3610230414746544,0.35863058823529415,0.30672
6m,peak_amp_N2_corrected,17-beta-Estradiol degradation,0.2326,-0.20174321451062793,"[20276, 83468, 234536, 262417, 304419, 314099, 340408, 342985, 448118, 465937, 529185, 536329, 539090, 579813, 586758, 589594]",641532,0.3610230414746544,0.35863058823529415,0.37860000000000005
12m,peak_latency_P1_corrected,Isovaleric acid synthesis,0.231,-0.14994990688892706,"[3600, 11415, 24327, 45098, 80797, 128354, 129968, 130429, 157935, 165467, 166160, 166178, 171977, 214014, 227797, 265969, 296350, 323446, 345097, 379605, 530261, 542319, 579364, 585734, 608052, 638838, 667324, 698799, 718350, 721898, 728072]",733858,0.3610230414746544,0.32114634146341464,0.30623999999999996
3m,peak_amp_N2_corrected,Tryptophan synthesis,0.2388,0.08827797027548576,"[1509, 4842, 20497, 21310, 21760, 22131, 25843, 28904, 37762, 47973, 50240, 50453, 58834, 69439, 77091, 90421, 102370, 102373, 108159, 111449, 111697, 111919, 114143, 122059, 127897, 129677, 130705, 139424, 143895, 172989, 175829, 177246, 190721, 195288, 197782, 202651, 241419, 242032, 243572, 265820, 266107, 269811, 270612, 290620, 306816, 315889, 321744, 325541, 332750, 332927, 342891, 346650, 348293, 353745, 353877, 358185, 378063, 389233, 399905, 403814, 404469, 422193, 422264, 432758, 435980, 442487, 445310, 453052, 475136, 475475, 479110, 480503, 482541, 483939, 486922, 492107, 495796, 496531, 511693, 518194, 536663, 559881, 562454, 563358, 567463]",572522,0.3614862385321101,0.3857731343283582,0.2528470588235294
3m,peak_latency_N1,Quinolinic acid synthesis,0.2534,0.1818633540601074,"[5486, 12590, 68799, 107390, 249684, 260228, 271989, 272155, 293168, 309549, 327505, 343539, 414277, 414278, 440407, 451876, 470196, 492401, 525689]",572522,0.3620085836909871,0.3857731343283582,0.32580000000000003
3m,peak_latency_N1,Propionate synthesis,0.2504,0.19676496840207786,"[9167, 16226, 20457, 31208, 115538, 134764, 267877, 355525, 372322, 372645, 436509, 465854, 485086, 505222, 509122, 538308]",572522,0.3620085836909871,0.3857731343283582,0.42762857142857147
3m,peak_amp_N1,Glutamate synthesis,0.2514,-0.1297181736910873,"[12889, 14801, 15169, 30123, 30130, 31372, 37394, 41176, 47325, 61515, 94727, 108688, 129061, 129500, 138216, 138714, 143865, 145595, 212644, 221759, 222458, 250966, 257300, 288896, 289514, 317971, 333282, 435734, 436718, 441926, 442548, 445483, 496560, 503569, 520048, 532833, 535608, 547558]",572522,0.3620085836909871,0.3857731343283582,0.30672
3m,peak_amp_N1,17-beta-Estradiol degradation,0.2424,-0.23130047218971428,"[18929, 36576, 140159, 153328, 217176, 228676, 285966, 330543, 395179, 457519, 511135, 541018]",572522,0.3620085836909871,0.3857731343283582,0.37860000000000005
6m,peak_latency_N1,Glutamate synthesis,0.2556,0.11171341752965498,"[1659, 9380, 10296, 10355, 17102, 17168, 17666, 18925, 19851, 36193, 36257, 46526, 50689, 53934, 69800, 79814, 91378, 129136, 130317, 133566, 137661, 139604, 160862, 166924, 184670, 191319, 206798, 206926, 233914, 275319, 276815, 291121, 294262, 297752, 313175, 319750, 322206, 322896, 357003, 359629, 361284, 437097, 455022, 468494, 510599, 521551, 577479, 578309, 582288, 592679, 592804, 610758]",641532,0.3620085836909871,0.35863058823529415,0.30672
6m,peak_latency_N1,Quinolinic acid degradation,0.254,0.10462931620805895,"[1985, 2906, 4624, 10889, 15840, 23046, 25384, 28068, 29799, 36644, 51664, 67608, 68549, 75396, 110312, 110621, 112980, 123574, 125390, 129391, 132779, 139974, 144334, 147834, 177391, 179207, 199624, 201392, 208181, 221710, 226599, 260280, 267897, 270972, 283684, 313595, 329279, 347658, 357095, 371110, 373875, 408868, 410248, 419793, 452225, 518434, 523513, 524392, 527514, 537277, 539442, 567332, 573823, 576916, 588104, 592963, 610392, 623027, 637362]",641532,0.3620085836909871,0.35863058823529415,0.3444
6m,peak_latency_N1,Isovaleric acid synthesis,0.2418,0.14893235374446873,"[22840, 33904, 39483, 75627, 83900, 87376, 106328, 112328, 113448, 134663, 157893, 173269, 185849, 218905, 226113, 260360, 273009, 283128, 293595, 319432, 354434, 358627, 359242, 373061, 373489, 373607, 450494, 469214, 592991]",641532,0.3620085836909871,0.35863058823529415,0.30623999999999996
6m,peak_latency_N2_corrected,GABA synthesis,0.2454,-0.22024684921497018,"[48730, 114820, 116555, 119337, 133374, 142872, 143007, 441785, 445479, 445523, 459626, 539441, 550117]",641532,0.3620085836909871,0.35863058823529415,0.3741
6m,peak_latency_N2_corrected,Quinolinic acid degradation,0.2428,-0.10652476832518964,"[1047, 2898, 10230, 14710, 16119, 17697, 32438, 43143, 43754, 70053, 70270, 72265, 79388, 80463, 82922, 85034, 91983, 94128, 130880, 139290, 142361, 208205, 219020, 233890, 258607, 265002, 332767, 334749, 342738, 344841, 365480, 375985, 413016, 420396, 420954, 428876, 434060, 434366, 466057, 469135, 476347, 478323, 482457, 493072, 494411, 495509, 496987, 514705, 515891, 524641, 528817, 552324, 556655, 573726, 576975, 580437, 597905, 628244, 637507]",641532,0.3620085836909871,0.35863058823529415,0.3444
6m,peak_latency_N2_corrected,Glutamate degradation,0.2512,0.19789841562798116,"[65836, 86953, 185517, 187847, 198476, 205641, 210535, 236194, 277399, 285615, 341337, 370746, 444354, 526707, 566311, 566355]",641532,0.3620085836909871,0.35863058823529415,0.34380000000000005
6m,peak_amp_P1_corrected,17-beta-Estradiol degradation,0.2524,0.19842529258818176,"[50598, 53489, 107181, 255162, 265585, 309143, 332739, 359681, 473771, 522002, 565795, 593121, 598960, 609070, 619052, 625834]",641532,0.3620085836909871,0.35863058823529415,0.37860000000000005
6m,peak_amp_P1_corrected,Isovaleric acid synthesis,0.2552,-0.14788320123425658,"[3301, 5011, 16661, 26875, 46044, 47287, 52953, 60653, 126082, 134225, 156561, 162351, 189399, 197081, 210109, 269404, 275067, 275177, 337516, 364293, 375324, 413379, 419470, 529098, 569673, 581346, 595306, 622580, 637997]",641532,0.3620085836909871,0.35863058823529415,0.30623999999999996
12m,peak_latency_N1,DOPAC synthesis,0.2508,0.3150739251890714,"[56662, 70639, 161574, 239993, 391874, 537987]",733856,0.3620085836909871,0.3363670588235294,0.33440000000000003
12m,peak_latency_N2_corrected,GABA synthesis,0.2494,-0.22732971222845122,"[144573, 205633, 356895, 416100, 463747, 470046, 523263, 533227, 547733, 554403, 619158, 715934]",733858,0.3620085836909871,0.3363670588235294,0.3741
12m,peak_amp_P1_corrected,Quinolinic acid synthesis,0.2498,0.1499761853430654,"[17865, 23704, 26564, 84662, 110504, 135502, 136980, 142381, 177230, 188635, 190591, 218751, 267609, 302714, 318100, 318980, 329069, 360936, 568262, 572589, 578345, 593940, 615865, 626216, 632552, 641657, 651373, 670498, 684545]",733857,0.3620085836909871,0.3363670588235294,0.32580000000000003
6m,peak_amp_N2_corrected,p-Cresol synthesis,0.2608,0.187297073884385,"[4878, 5073, 22377, 36699, 61488, 80902, 83919, 139774, 141318, 257269, 273718, 325493, 328326, 509899, 575798, 602798, 603450]",641532,0.3677948717948718,0.35863058823529415,0.36672
6m,peak_amp_P1_corrected,Propionate degradation,0.264,0.26658862334067,"[33863, 189292, 195390, 206458, 363342, 423770, 463384, 596205]",641532,0.3707234042553192,0.35863058823529415,0.36553846153846153
6m,peak_latency_P1_corrected,p-Cresol synthesis,0.2662,-0.18660514563182473,"[56805, 81761, 98004, 157436, 226572, 231156, 302596, 378170, 415852, 418539, 441234, 467145, 472218, 475484, 565223, 571713, 639285]",641532,0.372228813559322,0.35863058823529415,0.36672
6m,peak_amp_N1,Glutamate degradation,0.2674,-0.19363273870020392,"[102592, 134539, 292293, 295754, 311167, 312935, 312999, 313120, 323441, 330864, 371775, 437823, 452377, 533602, 574218, 575081]",641532,0.3723291139240507,0.35863058823529415,0.34380000000000005
12m,peak_amp_P1_corrected,Inositol degradation,0.2706,0.25868673255669766,"[136183, 343822, 371696, 440948, 466437, 497308, 617902, 719820]",733857,0.3752016806722689,0.3564137931034483,0.3608
12m,peak_latency_P1_corrected,Propionate synthesis,0.272,-0.16102363965836408,"[94363, 112767, 175512, 258683, 259187, 267715, 269477, 274968, 282656, 350652, 353539, 386098, 445772, 477714, 484581, 526842, 529373, 550972, 563564, 570220, 687956, 693482, 731280]",733858,0.3755648535564854,0.3564137931034483,0.42762857142857147
6m,peak_latency_N2_corrected,ClpB,0.2748,0.17468079368617628,"[1679, 13990, 21324, 54632, 68402, 74198, 127541, 208572, 265895, 329555, 371147, 410220, 444090, 465960, 472432, 534261, 560791, 591035, 601076]",641532,0.37784999999999996,0.3642697674418604,0.32976
12m,peak_latency_N2_corrected,Butyrate synthesis,0.2764,-0.15755052151576546,"[6296, 24049, 36421, 53768, 61698, 63443, 108938, 143329, 205528, 208685, 255832, 356655, 365281, 419605, 457460, 457513, 485112, 489936, 508891, 631088, 641819, 658831, 733285]",733858,0.3784730290456431,0.3580636363636363,0.38270769230769225
3m,peak_latency_N2_corrected,GABA synthesis,0.279,0.20994765685242162,"[15690, 34310, 111678, 119352, 154903, 197765, 309409, 316832, 319492, 339899, 382260, 465303, 529311]",572522,0.380246913580247,0.41850000000000004,0.38630769230769235
6m,peak_latency_P1_corrected,Quinolinic acid degradation,0.28,-0.10016805336298673,"[1719, 2544, 4081, 8960, 16735, 38437, 50531, 51176, 55718, 79782, 88335, 89569, 92307, 99409, 102202, 125175, 140151, 146291, 157078, 191701, 194218, 225771, 236595, 250688, 257887, 268444, 270750, 296422, 297111, 375411, 379760, 388599, 390049, 413760, 416120, 424705, 428292, 440850, 450483, 464301, 468610, 509986, 516245, 552993, 559967, 563348, 563810, 567297, 571783, 572523, 575359, 590521, 591000, 591018, 592579, 596800, 605412, 606920, 610729]",641532,0.380246913580247,0.36689655172413793,0.3444
3m,peak_latency_N2_corrected,p-Cresol synthesis,0.288,0.21940364464612908,"[52929, 121737, 181761, 235734, 322618, 341320, 380604, 387129, 447043, 465460, 477982]",572522,0.38848780487804885,0.42573913043478256,0.36672
6m,peak_amp_P1_corrected,Acetate synthesis,0.2896,0.08442340048936385,"[6668, 11510, 22316, 29127, 52897, 53868, 53896, 59836, 60029, 69420, 93972, 96780, 99879, 127592, 154604, 157849, 172328, 183154, 187631, 194117, 205668, 211316, 220489, 227016, 227111, 230829, 253761, 260311, 265794, 273615, 277265, 285567, 306150, 308164, 309183, 319177, 319238, 320566, 328808, 332541, 332721, 334598, 345446, 349769, 356646, 358539, 366837, 367357, 375396, 379611, 390301, 397299, 406797, 416795, 417737, 418964, 421675, 431641, 436408, 440782, 467487, 489348, 500238, 502943, 503311, 504032, 509867, 514148, 514383, 515905, 526166, 526576, 528196, 528798, 537637, 559232, 561451, 566528, 571829, 573636, 613332, 623800]",641532,0.38848780487804885,0.3740170212765958,0.34752
12m,peak_latency_N1,Propionate synthesis,0.2886,0.15483554811872552,"[36794, 45067, 52662, 63380, 164663, 171548, 189112, 211942, 305621, 310839, 362378, 397358, 413399, 456369, 460071, 473811, 475741, 489019, 661958, 671434, 692681, 703173, 716978]",733856,0.38848780487804885,0.3696674157303371,0.42762857142857147
12m,peak_latency_N1,Inositol synthesis,0.2934,0.19729315029665798,"[913, 26401, 59957, 157439, 178496, 252998, 275888, 287520, 382591, 397647, 458851, 472253, 674460, 720429]",733856,0.3919919028340081,0.37149130434782607,0.40320000000000006
3m,peak_latency_P1_corrected,Propionate synthesis,0.2996,0.18261380666752836,"[10391, 10821, 12791, 59818, 63103, 104114, 116088, 212597, 227598, 273121, 315518, 335737, 347111, 379514, 465084, 519592]",572522,0.3925952380952381,0.43270985915492965,0.42762857142857147
6m,peak_amp_N1,Propionate synthesis,0.2998,-0.172749152785442,"[45953, 48426, 51280, 182408, 184361, 228629, 268755, 281169, 287218, 412645, 417716, 509637, 575578, 575704, 576730, 590389, 591733, 593480]",641532,0.3925952380952381,0.3740170212765958,0.42762857142857147
6m,peak_amp_N2_corrected,Inositol synthesis,0.2994,0.24845835853374154,"[15128, 55635, 177085, 239072, 257198, 430932, 630960, 635628]",641532,0.3925952380952381,0.3740170212765958,0.40320000000000006
12m,peak_latency_N1,Glutamate degradation,0.2998,-0.18392292597841492,"[25326, 25837, 85159, 178786, 227405, 309941, 352026, 413194, 434467, 434988, 438889, 535128, 634666, 661685, 708810, 729442]",733856,0.3925952380952381,0.37149130434782607,0.35976
12m,peak_amp_N1,17-beta-Estradiol degradation,0.2986,0.20167050804761272,"[103123, 122920, 164441, 214109, 282470, 308196, 357168, 437327, 553618, 604676, 615733, 619768, 728928]",733857,0.3925952380952381,0.37149130434782607,0.40904999999999997
3m,peak_amp_P1_corrected,Menaquinone synthesis,0.3012,-0.07984662889694821,"[9306, 9634, 11307, 12950, 20516, 21284, 27365, 29804, 38757, 41185, 43021, 43993, 44674, 46900, 48663, 50617, 50685, 51036, 60414, 64934, 69496, 72620, 74957, 76094, 81110, 87818, 91077, 92256, 93236, 99092, 101224, 105750, 124962, 147305, 159904, 159968, 162433, 162660, 166390, 169515, 172910, 196792, 206706, 218711, 239698, 242740, 244332, 246200, 254632, 260557, 273378, 282898, 287057, 294482, 308375, 315790, 316897, 331145, 348638, 362754, 363222, 370850, 381594, 383117, 397024, 397646, 397720, 397947, 417542, 422632, 422780, 455198, 455955, 456632, 476426, 480935, 491602, 499921, 514435, 532461, 535467, 536030, 536293, 545820, 545995]",572522,0.39286956521739136,0.43270985915492965,0.3655058823529412
6m,peak_amp_P1_corrected,p-Cresol synthesis,0.304,0.1733735995352912,"[39650, 53832, 94889, 96213, 127991, 133709, 156661, 178314, 217939, 224885, 334322, 366933, 367554, 421990, 455204, 474357, 506253]",641532,0.39341176470588235,0.3740170212765958,0.36672
12m,peak_latency_P1_corrected,p-Cresol synthesis,0.304,-0.18081599990188624,"[29569, 61910, 81320, 94901, 162886, 165648, 233501, 264425, 310616, 312306, 355487, 377283, 427332, 448724, 526520, 599003]",733858,0.39341176470588235,0.3726451612903226,0.36672
6m,peak_latency_N1,p-Cresol synthesis,0.3056,-0.1736264018401294,"[22698, 23475, 77116, 86876, 114368, 137803, 200199, 204276, 222166, 314851, 321861, 419795, 519159, 522096, 576606, 579717, 610885]",641532,0.3939375,0.3740170212765958,0.36672
6m,peak_latency_N2_corrected,Menaquinone synthesis,0.3084,0.08259620361305288,"[8875, 11644, 14855, 16953, 26663, 44404, 46508, 50670, 55438, 66997, 70569, 72109, 73569, 75478, 78654, 85118, 96958, 109606, 111502, 113530, 120658, 126158, 128491, 134455, 140125, 140427, 151515, 178608, 184339, 191403, 208093, 224697, 224818, 235784, 236053, 246521, 262395, 333281, 333598, 334753, 351483, 361074, 361858, 411510, 423556, 427094, 443553, 457419, 460225, 465920, 469617, 477651, 478488, 480603, 483376, 486526, 494367, 496280, 505315, 517008, 528761, 533130, 541753, 555600, 562590, 570337, 583042, 583671, 583837, 585157, 593292, 598247, 603335, 607311, 609510, 610960, 613000, 625058, 633975, 639315]",641532,0.39446511627906977,0.3740170212765958,0.3655058823529412
6m,peak_amp_N1,Menaquinone synthesis,0.3084,-0.08267625636836429,"[13505, 14761, 17761, 22945, 26429, 42023, 44647, 51862, 68568, 71895, 72053, 78579, 84688, 86425, 93275, 104347, 109717, 111532, 113191, 115873, 121159, 131582, 150962, 166228, 170916, 171027, 173898, 184470, 188728, 197510, 197714, 199520, 199734, 200413, 202788, 202824, 212635, 221470, 221931, 228900, 230322, 239800, 239926, 240351, 268511, 281890, 290792, 301184, 304631, 326908, 336561, 353389, 355217, 355435, 355798, 356474, 361133, 371281, 371610, 385719, 405154, 407290, 413062, 432634, 467370, 522216, 523055, 523560, 525359, 525573, 544013, 546776, 558713, 559983, 567033, 574636, 607717, 619863, 630219, 634113]",641532,0.39446511627906977,0.3740170212765958,0.3655058823529412
12m,peak_latency_P1_corrected,Inositol degradation,0.31,0.24885262655856105,"[96019, 149989, 185360, 208167, 450666, 581085, 659340, 726424]",733858,0.39447692307692306,0.37296,0.372
12m,peak_amp_P1_corrected,Isovaleric acid synthesis,0.3108,-0.1305757372561642,"[3620, 8809, 16207, 47389, 49409, 55373, 66586, 92013, 114678, 130154, 176843, 188972, 270677, 289108, 298238, 298638, 311224, 433672, 444980, 451967, 495157, 542316, 568416, 571017, 610555, 641734, 643273, 660791, 702922, 706409, 726153]",733857,0.39447692307692306,0.37296,0.34965
3m,peak_amp_N2_corrected,Propionate synthesis,0.3174,0.17927781542900856,"[10529, 43815, 53688, 58870, 82211, 97384, 145765, 153975, 316341, 341338, 395308, 398764, 399755, 429912, 489391, 512960]",572522,0.4013103448275862,0.4456207792207792,0.42762857142857147
3m,peak_latency_N1,Glutamate synthesis,0.3306,-0.110815324096394,"[1020, 3690, 40634, 47993, 109136, 115703, 119108, 134297, 134436, 198938, 238753, 243475, 249540, 249735, 258445, 265481, 289183, 299781, 304185, 304838, 304913, 305597, 329668, 336086, 344989, 348030, 357299, 359126, 384791, 385807, 395754, 399812, 427222, 427677, 438800, 439797, 452220, 561522]",572522,0.40424999999999994,0.4456207792207792,0.36169411764705883
3m,peak_latency_N1,Inositol synthesis,0.3288,0.23380825621731527,"[17700, 45312, 66377, 96336, 278585, 316903, 487309, 547987]",572522,0.40424999999999994,0.4456207792207792,0.40320000000000006
3m,peak_latency_N2_corrected,Acetate synthesis,0.332,0.08264927514820958,"[2265, 12157, 15090, 15107, 17026, 39094, 39512, 41732, 42177, 43657, 46434, 57471, 57519, 84004, 90806, 102753, 107853, 114299, 130305, 144545, 145085, 149614, 150753, 162069, 166815, 184495, 186841, 198438, 209184, 225187, 245659, 253878, 264593, 271728, 283771, 312669, 312873, 313257, 333160, 355401, 361587, 363136, 372503, 373192, 378910, 384118, 384896, 388234, 405984, 408417, 413193, 421403, 458336, 462500, 463791, 465531, 465680, 470596, 481668, 487607, 499113, 501782, 520169, 523938, 528706, 536170, 539438, 548392, 549307, 569511]",572522,0.40424999999999994,0.4456207792207792,0.3735
3m,peak_amp_N2_corrected,Glutamate degradation,0.3332,-0.1982326364022753,"[42889, 118632, 125846, 129181, 129490, 200404, 207800, 240972, 325616, 348662, 463192, 480278]",572522,0.40424999999999994,0.4456207792207792,0.37485
6m,peak_latency_P1_corrected,Quinolinic acid synthesis,0.3242,-0.14281349570075508,"[1923, 51967, 55104, 96616, 146119, 148514, 153396, 159205, 186105, 190064, 230012, 255864, 257002, 260658, 345290, 370051, 388732, 417375, 427644, 458670, 559105, 583907, 598331, 613932]",641532,0.40424999999999994,0.38904,0.3708
6m,peak_amp_N2_corrected,Quinolinic acid synthesis,0.3296,0.1427511426202012,"[17387, 18907, 32836, 35779, 58683, 59577, 83030, 145811, 185550, 197733, 261522, 270904, 329977, 330172, 372901, 379500, 415581, 438913, 449339, 450928, 454762, 492249, 583500, 607082]",641532,0.40424999999999994,0.3914,0.3708
12m,peak_latency_N1,Menaquinone synthesis,0.3284,-0.07977341597901444,"[12860, 26653, 27955, 34624, 36078, 40423, 58700, 70693, 79242, 85777, 86122, 88518, 93246, 93567, 104905, 105890, 112351, 132823, 136438, 159861, 165714, 233382, 233561, 257791, 283480, 302049, 309953, 337315, 350640, 363381, 367342, 370444, 374104, 387584, 390292, 394054, 414780, 415136, 428200, 449389, 453835, 454272, 458184, 458311, 459601, 459919, 473921, 486933, 487007, 500847, 508593, 526607, 538749, 538760, 555194, 555986, 576168, 578640, 578735, 580834, 583331, 596007, 605545, 625590, 625787, 640316, 643725, 644911, 648988, 649864, 654184, 656377, 666331, 674544, 684852, 701997, 703087, 704471, 708422, 714182, 715454, 731837]",733856,0.40424999999999994,0.379164,0.3655058823529412
12m,peak_latency_N2_corrected,Propionate synthesis,0.3326,-0.14542790539633807,"[6432, 34833, 75114, 79360, 91316, 132604, 153908, 166173, 233556, 244934, 267040, 268465, 295180, 339575, 367470, 431097, 479971, 485153, 501267, 547942, 560254, 661662, 699180]",733858,0.40424999999999994,0.379164,0.42762857142857147
12m,peak_amp_N1,Quinolinic acid degradation,0.3276,0.09544089168137043,"[28564, 28973, 30526, 35601, 52499, 59903, 64423, 68007, 70167, 100201, 125309, 134864, 141905, 142018, 144002, 145792, 159734, 184802, 192461, 206034, 212002, 215630, 231259, 271629, 282303, 287022, 302577, 315154, 319767, 338301, 358788, 385696, 416744, 420172, 427015, 462750, 470797, 488281, 494704, 515959, 531178, 552102, 564001, 576159, 586171, 594771, 599563, 600856, 608588, 616259, 647184, 666390, 698498, 699728, 722456, 724243, 724417]",733857,0.40424999999999994,0.379164,0.3444
12m,peak_amp_N2_corrected,DOPAC synthesis,0.331,0.2787890349980695,"[37581, 131018, 198026, 238814, 479741, 679377]",733856,0.40424999999999994,0.379164,0.38465454545454547
12m,peak_amp_N2_corrected,Quinolinic acid degradation,0.3288,0.09445547531862725,"[5468, 10633, 35034, 42775, 50666, 53028, 54981, 61074, 81522, 86700, 91760, 109421, 112457, 144320, 147112, 151414, 152783, 158214, 167795, 168987, 177281, 185246, 190316, 207714, 213405, 215418, 235629, 253342, 278506, 281271, 298202, 307932, 308978, 316123, 335422, 357464, 364244, 365304, 395666, 418942, 423529, 428728, 451205, 452386, 455956, 477222, 480487, 513996, 536154, 602894, 618233, 631617, 657989, 669830, 682654, 725851, 732344]",733856,0.40424999999999994,0.379164,0.3444
