timepoint,eeg_feature,geneset,pvalue,es,ranks,nfeatures,q₀,qₜ,qᵧ
6m_future12m,peak_amp_N1,Menaquinone synthesis,0.0566,-0.13828373355729673,"[6912, 9547, 22801, 27499, 37758, 39936, 40043, 44219, 47937, 49022, 58872, 65501, 68497, 74734, 85123, 95305, 95369, 101513, 107858, 107972, 109314, 120079, 128149, 138736, 142065, 149122, 151261, 152862, 153506, 155513, 176839, 182971, 183028, 218707, 219723, 247262, 250707, 288734, 288890, 290068, 290800, 311424, 329443, 332623, 357312, 359077, 361987, 385259, 389561, 394806, 402014, 418590, 431441, 434725, 438076, 454798, 459743, 476803, 503616, 514636, 532111, 532114, 537656, 539869, 541433, 541916, 549465, 558015]",558983,0.17978823529411764,0.16131,0.0849
6m_future12m,peak_latency_N1,Inositol synthesis,0.0626,0.41448521173410974,"[140142, 206247, 206289, 309834, 437211, 450771, 504590]",558983,0.19596521739130437,0.17405853658536585,0.2624
3m_future12m,peak_latency_P1_corrected,Tryptophan synthesis,0.0648,-0.12655764925642354,"[2707, 3244, 10461, 14358, 15047, 16003, 17439, 17901, 18886, 20803, 24460, 33385, 33692, 34628, 39420, 73766, 99944, 100501, 108023, 112802, 114540, 120256, 128120, 133185, 139504, 139884, 141728, 149835, 172850, 172950, 175054, 179120, 179129, 179153, 179432, 183918, 195451, 196597, 196930, 200157, 200317, 202103, 202783, 213367, 218191, 218651, 223372, 224880, 244679, 245079, 247525, 272040, 272448, 272845, 273636, 274836, 276294, 281151, 303121, 305587, 313249, 323885, 333837, 336071, 336231, 336410, 338144, 350917, 362831, 369099, 376830, 423608, 436715, 452296, 460228, 471791, 479449, 487770, 493921, 499151, 517057, 540399, 543627, 546884]",574278,0.1995718309859155,0.21624,0.10346666666666667
3m_future12m,peak_amp_N1,Inositol synthesis,0.0656,-0.3872673132846919,"[1388, 72823, 145520, 196118, 281204, 370449, 393700, 451226]",574278,0.1995718309859155,0.21624,0.2624
3m_future12m,peak_amp_N1,Menaquinone synthesis,0.0666,-0.12497592899164495,"[826, 1117, 2123, 2434, 7473, 9850, 11979, 12672, 13784, 14097, 14922, 15208, 17155, 17276, 17724, 18605, 19589, 20203, 20348, 22442, 28715, 48172, 58398, 60837, 65994, 66197, 69790, 79433, 82173, 83866, 85322, 88396, 102713, 103087, 112333, 115419, 143268, 147545, 157302, 171952, 175884, 185312, 193315, 197140, 203551, 222957, 239936, 250692, 271712, 272090, 273042, 273724, 274325, 278047, 279207, 287958, 309430, 321332, 321489, 326386, 337668, 348558, 358061, 387994, 406584, 410131, 421079, 421632, 421674, 431699, 435897, 449067, 450331, 451144, 457934, 507824, 508302, 516540, 527609, 544796, 545241, 545589, 546765, 555148]",574278,0.19980000000000003,0.21624,0.0888
3m_future12m,peak_latency_P1_corrected,S-Adenosylmethionine synthesis,0.0736,-0.19463761154368947,"[1007, 11547, 13640, 54252, 103650, 116543, 130146, 135668, 137412, 182690, 197659, 200251, 226997, 237289, 237536, 267106, 276537, 279871, 320392, 321658, 347885, 384333, 424812, 441153, 451905, 464154, 479084, 499393, 505875, 537153, 555475]",574278,0.20342278481012657,0.21624,0.5048
3m_future12m,peak_amp_N1,p-Cresol synthesis,0.0704,-0.3354076508915634,"[52922, 201023, 221203, 249788, 274153, 321409, 335698, 437719, 465164, 508451, 517369]",574278,0.20342278481012657,0.21624,0.1976
3m_future12m,peak_amp_N1,Quinolinic acid degradation,0.0742,-0.14998113656509432,"[2835, 8394, 9927, 12691, 13067, 43949, 75899, 94547, 115228, 115505, 127882, 128194, 142183, 172196, 172409, 174519, 183443, 185051, 194367, 196430, 199678, 201508, 216246, 217936, 226248, 248381, 254283, 256711, 264452, 270667, 271688, 272002, 274625, 279357, 289336, 313438, 321768, 334488, 344017, 346826, 360737, 361930, 409076, 423192, 430761, 435664, 473897, 480239, 489633, 492971, 500271, 515261, 515326, 515379, 542459]",574278,0.20342278481012657,0.21624,0.17808
3m_future12m,peak_amp_N2_corrected,Tryptophan synthesis,0.0734,0.12285083836771941,"[1041, 1210, 6199, 7239, 23021, 30910, 50901, 50950, 54196, 54305, 55474, 55843, 57061, 59108, 80714, 97710, 106475, 107962, 115078, 118774, 119352, 122364, 124660, 129502, 140956, 155028, 167644, 177803, 179489, 182888, 189440, 203763, 204153, 204265, 205289, 219896, 222056, 229984, 232967, 244341, 260355, 263012, 267648, 286254, 296787, 301443, 310407, 311433, 319704, 334307, 348761, 351360, 354826, 354850, 357829, 360721, 360776, 361114, 361124, 362871, 365850, 365856, 365888, 369615, 370414, 382232, 398522, 413272, 439529, 447144, 451838, 481893, 482297, 488476, 489858, 522098, 531352, 535872, 537286, 540302, 550075, 552359, 553214, 563205]",574278,0.20342278481012657,0.21624,0.10346666666666667
6m_future12m,peak_latency_P1_corrected,Tryptophan synthesis,0.0744,0.11630779372049757,"[4888, 5095, 6259, 6354, 10062, 10939, 11595, 11691, 11804, 17790, 19422, 21080, 21938, 42041, 56331, 56997, 60144, 60380, 60391, 60832, 63085, 63154, 68753, 71651, 73167, 73464, 86717, 87356, 94910, 103240, 111282, 153419, 202235, 211621, 217734, 225328, 228540, 231495, 243343, 246922, 256378, 273663, 288092, 295601, 295826, 297162, 305211, 305216, 305224, 305615, 306038, 309703, 310662, 319242, 319831, 322182, 351758, 356138, 371884, 371893, 372112, 372133, 372572, 372663, 373469, 373789, 373919, 379038, 404830, 405665, 407391, 408166, 410677, 415495, 417250, 428729, 431868, 433660, 442322, 443911, 445573, 448827, 454748, 455244, 456360, 478950, 479317, 480282, 498914, 513038, 522765, 533833, 533853, 537334, 548213]",558681,0.20342278481012657,0.19276363636363633,0.10346666666666667
6m_future12m,peak_amp_N1,DOPAC synthesis,0.0744,0.40293245403840494,"[9303, 75771, 87846, 123694, 142546, 297718, 303326]",558983,0.20342278481012657,0.19276363636363633,0.3156
6m_future12m,peak_amp_P1_corrected,Glutamate degradation,0.0714,-0.2795065191567317,"[81598, 106769, 292266, 294832, 308187, 313982, 314475, 314491, 314529, 318012, 320369, 330738, 367272, 374893, 408883]",558983,0.20342278481012657,0.19276363636363633,0.2856
3m_future12m,peak_amp_N2_corrected,Propionate synthesis,0.0788,-0.267489050121399,"[10246, 19411, 19706, 57322, 94534, 136667, 147795, 165694, 209430, 212934, 217402, 299864, 354625, 474966, 509329, 526741, 572941]",574278,0.20757073170731707,0.22326666666666667,0.2472
6m_future12m,peak_latency_N1,Tryptophan synthesis,0.0776,-0.1144671110076475,"[4914, 11425, 12963, 15422, 18194, 20565, 24547, 28424, 28814, 30037, 33391, 37953, 38349, 47187, 56850, 66811, 71496, 74173, 79237, 84304, 99774, 105443, 108576, 108679, 108821, 130920, 131144, 131256, 131446, 131973, 142089, 143191, 144391, 191950, 192070, 193561, 194998, 196203, 206963, 245294, 247907, 249618, 259324, 259637, 260156, 265884, 266173, 283320, 285351, 291342, 295168, 309891, 314319, 315238, 318020, 318039, 322997, 324067, 325159, 326280, 334891, 334896, 335000, 335071, 335086, 356761, 358716, 366048, 380978, 380984, 390111, 394436, 397153, 408142, 427079, 438926, 439090, 460873, 476340, 477423, 480960, 486099, 493359, 497918, 497983, 498184, 500355, 514406, 525598, 529545, 529970, 541764, 549297, 555094, 556739]",558983,0.20757073170731707,0.19330434782608694,0.10346666666666667
6m_future12m,peak_amp_P1_corrected,GABA synthesis,0.078,0.2985733374985034,"[61285, 142466, 144722, 148341, 154700, 155584, 167803, 180326, 180517, 200488, 325386, 325881, 369876]",558983,0.20757073170731707,0.19330434782608694,0.1337142857142857
3m_future12m,peak_amp_N1,Propionate synthesis,0.0824,-0.26005545541548686,"[18800, 34142, 39398, 43259, 62537, 63467, 75265, 230341, 242574, 250597, 274812, 282171, 303744, 382675, 475963, 538908, 565549]",574278,0.21443855421686747,0.22715675675675676,0.2472
6m_future12m,peak_amp_N2_corrected,p-Cresol synthesis,0.088,0.29115606452770654,"[22795, 23573, 77249, 86826, 113972, 136124, 197106, 201139, 218783, 389617, 413284, 417648, 444869]",558981,0.22628571428571428,0.2134468085106383,0.1976
3m_future12m,peak_amp_N2_corrected,Glutamate synthesis,0.0964,0.1762413175397597,"[289, 600, 1089, 17680, 35201, 56497, 85317, 119230, 129512, 179234, 195044, 195373, 202817, 203546, 210135, 223636, 230310, 234459, 237614, 239273, 254365, 269406, 279415, 292153, 327048, 340442, 345926, 378953, 393114, 419193, 438397, 451646, 467061, 535403, 535640, 553210]",574278,0.24212093023255815,0.25194,0.1928
6m_future12m,peak_latency_N1,Glutamate synthesis,0.0962,-0.1486292555423978,"[5253, 10005, 10052, 10389, 11229, 65536, 67107, 80417, 95045, 100644, 113653, 131734, 138812, 139826, 142393, 144872, 182736, 196733, 198234, 237105, 263562, 264266, 265696, 284797, 289292, 298934, 310717, 315656, 335577, 342706, 349375, 351712, 351718, 353058, 358044, 402491, 403607, 417799, 421250, 433368, 440229, 443458, 463255, 465357, 472637, 486701, 494001, 495961, 510948, 527793, 555641]",558983,0.24212093023255815,0.22847499999999998,0.1928
3m_future12m,peak_latency_N1,p-Cresol synthesis,0.0988,0.31126604555340665,"[89710, 233309, 336310, 357911, 385922, 473837, 514875, 532931, 549327, 561126, 563888]",574278,0.24250909090909092,0.25194,0.1976
3m_future12m,peak_amp_N1,Isovaleric acid synthesis,0.0978,0.20364913500853818,"[809, 7105, 14379, 81179, 88619, 128759, 136820, 151491, 166012, 172753, 181061, 184664, 196546, 199970, 200948, 201846, 251230, 323337, 345182, 388404, 421305, 460263, 464894, 474171, 504168, 516220]",574278,0.24250909090909092,0.25194,0.33264
3m_future12m,peak_amp_N2_corrected,Acetate synthesis,0.1058,0.11997858146456936,"[705, 851, 4791, 5780, 46790, 53053, 54348, 55816, 64016, 65653, 81205, 100235, 105508, 106550, 118860, 143515, 146096, 147269, 167802, 168791, 171704, 181587, 182384, 187896, 189511, 195052, 195173, 247970, 254098, 257389, 260435, 262892, 263837, 264904, 265525, 269898, 297756, 299697, 322733, 332116, 345679, 348672, 348953, 349598, 359948, 363158, 364864, 364980, 365335, 378499, 388216, 397406, 403647, 413308, 413333, 416936, 430045, 432503, 434950, 443671, 452136, 455652, 456687, 465708, 486062, 502130, 509092, 535003, 536151, 560222, 562404, 563120, 573698]",574278,0.25392,0.263209756097561,0.25392
6m_future12m,peak_amp_N1,S-Adenosylmethionine synthesis,0.105,-0.20202943917111557,"[9746, 21377, 37850, 40382, 62107, 82223, 107897, 140213, 146869, 175604, 188812, 197399, 227076, 247514, 247810, 257824, 354894, 389708, 416848, 451973, 456109, 468754, 490306, 499459, 521613, 555988]",558983,0.25392,0.24428571428571427,0.5048
3m_future12m,peak_latency_N2_corrected,Tryptophan synthesis,0.1124,0.11228397669478556,"[2736, 8867, 12283, 12884, 13743, 15001, 15405, 16242, 17915, 28730, 29002, 29795, 33866, 62314, 84084, 90353, 94358, 95831, 107186, 111419, 116703, 117022, 118563, 125368, 146435, 150099, 150108, 150131, 150385, 154297, 163646, 164524, 167272, 169361, 177802, 181877, 182272, 186454, 187822, 205227, 205576, 207753, 228745, 229096, 229436, 230138, 231197, 232450, 236685, 255209, 257324, 263940, 272757, 283263, 296201, 306034, 317218, 355395, 367014, 380735, 398073, 405152, 412363, 436508, 455454, 458284, 460557, 481551, 486511, 502085, 511504, 513147, 527713, 530960, 531135, 548351, 552536, 556478, 560002, 560015, 560059, 563576, 568659, 569990]",574278,0.2628,0.2647466666666667,0.13488
3m_future12m,peak_latency_N2_corrected,Quinolinic acid degradation,0.1168,0.13404393256785097,"[7119, 8441, 10872, 37823, 64202, 79346, 96592, 96823, 107158, 107418, 119140, 144013, 144181, 146101, 154033, 155367, 162939, 164519, 167033, 168501, 180386, 181854, 189242, 208738, 214016, 216159, 222680, 227693, 228607, 231181, 235299, 243723, 264267, 271183, 281916, 290372, 292841, 305457, 342920, 361707, 366166, 400267, 405881, 413960, 417047, 421856, 434645, 434705, 434753, 457180, 508193, 544360, 547498, 571792, 573265]",574278,0.2628,0.2647466666666667,0.2336
3m_future12m,peak_latency_N2_corrected,Propionate degradation,0.112,0.3743255113252902,"[18720, 23188, 62894, 73249, 480294, 481001, 552356]",574278,0.2628,0.2647466666666667,0.14933333333333332
3m_future12m,peak_amp_P1_corrected,Isovaleric acid synthesis,0.1152,-0.1958739368778864,"[25010, 43521, 45034, 68861, 127159, 130150, 164712, 177984, 213119, 244506, 248411, 266278, 267389, 274840, 276983, 293701, 314507, 317798, 348748, 391684, 411758, 426928, 438495, 503119, 515222, 560381]",574278,0.2628,0.2647466666666667,0.33264
6m_future12m,peak_latency_N2_corrected,DOPAC synthesis,0.116,-0.372449162141385,"[17230, 18689, 58644, 107984, 117811, 204639, 510293]",558983,0.2628,0.2606352941176471,0.3156
6m_future12m,peak_amp_N1,Glutamate synthesis,0.1166,-0.14096014766537246,"[3675, 4101, 6565, 16924, 44338, 73206, 75149, 77527, 78636, 89312, 92405, 110515, 110582, 140362, 157158, 191577, 238998, 247254, 251596, 256450, 264574, 285769, 306941, 307020, 313324, 330479, 332009, 353521, 358925, 360008, 382513, 396289, 396932, 397122, 397319, 399482, 405605, 424053, 426332, 434765, 452896, 461870, 469801, 479465, 480675, 500678, 521931, 522731, 530691, 543622, 548443]",558983,0.2628,0.2606352941176471,0.19988571428571428
3m_future12m,peak_latency_P1_corrected,Propionate synthesis,0.122,-0.24064841596416953,"[18888, 34281, 39549, 43409, 62725, 63650, 75474, 230565, 242812, 250848, 275003, 282357, 303922, 382885, 475996, 538694, 565282]",574278,0.26889795918367343,0.2705217391304348,0.2928
6m_future12m,peak_latency_N1,17-beta-Estradiol degradation,0.1216,0.25291656528936657,"[6952, 8013, 76137, 137030, 178401, 187537, 193051, 197295, 246443, 248873, 328815, 342657, 390670, 467599, 473906]",558983,0.26889795918367343,0.26333999999999996,0.463
6m_future12m,peak_latency_N2_corrected,Menaquinone synthesis,0.128,0.12062201923790367,"[2324, 10863, 11602, 15735, 28812, 28959, 30820, 31156, 33459, 33577, 48682, 62340, 65421, 84637, 86804, 97825, 101337, 101346, 111481, 123271, 125374, 128174, 131258, 132785, 145055, 149079, 149286, 169631, 196518, 199828, 199967, 205544, 206094, 223771, 237487, 238163, 247007, 251504, 267837, 271580, 272272, 275244, 277588, 281580, 285212, 286554, 287758, 328589, 331612, 332605, 371316, 371519, 371729, 383694, 390873, 398900, 408503, 417992, 459247, 463592, 467930, 491562, 504273, 516219, 516320, 536221, 550845, 558925]",558983,0.27648,0.26333999999999996,0.1536
6m_future12m,peak_amp_P1_corrected,Quinolinic acid synthesis,0.1268,0.2184475537736844,"[1826, 19334, 100308, 106664, 141620, 164270, 166712, 171727, 177857, 267240, 271371, 271653, 387806, 418202, 450202, 460088, 470583, 544767, 547878, 557854]",558983,0.27648,0.26333999999999996,0.31536
6m_future12m,peak_latency_N2_corrected,Quinolinic acid synthesis,0.1314,-0.21957303077305657,"[16459, 24799, 25620, 27071, 94122, 95382, 106541, 110071, 130602, 186405, 189304, 232923, 282205, 282661, 388781, 487680, 503917, 526149, 540359, 541173]",558983,0.2810138613861386,0.26333999999999996,0.31536
6m_future12m,peak_latency_P1_corrected,Isovaleric acid synthesis,0.1344,0.1811395385987008,"[10306, 42239, 87557, 96762, 103410, 140853, 145174, 146623, 176162, 209045, 228593, 259625, 295697, 326911, 327930, 355264, 419710, 433561, 455055, 456509, 457014, 460555, 460628, 475280, 487835, 505248, 527608, 534866, 554036]",558681,0.28226796116504854,0.26333999999999996,0.33264
6m_future12m,peak_amp_N1,Glutamate degradation,0.1346,0.24858703897181955,"[58056, 76494, 192890, 197274, 197593, 197599, 197621, 232701, 238998, 354331, 396932, 469801, 470295, 479192, 549692]",558983,0.28226796116504854,0.26333999999999996,0.3369
6m_future12m,peak_latency_N2_corrected,Glutamate synthesis,0.1364,-0.13571407823576132,"[6151, 10060, 24336, 24392, 31650, 57672, 60256, 85411, 101408, 118504, 124479, 127948, 172436, 181508, 196583, 228226, 230127, 254584, 267375, 272938, 272960, 280190, 283542, 283689, 284676, 284761, 313093, 320465, 322288, 328467, 331790, 347967, 370501, 375669, 393151, 402816, 424868, 431096, 449676, 482862, 491764, 504341, 504415, 522596, 530745, 532526, 536555, 540896, 542158, 546341, 546545]",558983,0.2824301886792453,0.26333999999999996,0.2046
6m_future12m,peak_amp_N1,Isovaleric acid synthesis,0.1386,-0.17760075994162988,"[9303, 15559, 18943, 41670, 48915, 62378, 63156, 75771, 87846, 95801, 140344, 142546, 143417, 151820, 152029, 154651, 193230, 194705, 212263, 272550, 297718, 303326, 310253, 397106, 411881, 490679, 491517, 516345, 521993]",558983,0.2824301886792453,0.26333999999999996,0.33264
6m_future12m,peak_amp_P1_corrected,Inositol synthesis,0.138,0.3499869148483758,"[158609, 177715, 225007, 330051, 330134, 516526, 517965]",558983,0.2824301886792453,0.26333999999999996,0.36336
3m_future12m,peak_amp_N2_corrected,Quinolinic acid degradation,0.1408,0.1298140269546849,"[3016, 13363, 38665, 38754, 50351, 53383, 54147, 69630, 75740, 80055, 105019, 109252, 132175, 132422, 134564, 138189, 139852, 147261, 150495, 178216, 196032, 210042, 210816, 237487, 261838, 269263, 286703, 289685, 295394, 296623, 304690, 309442, 341216, 354367, 360564, 365633, 369321, 369330, 381412, 387126, 412307, 413291, 427850, 452084, 502644, 511543, 517441, 528075, 528646, 542391, 551175, 562706, 565345, 568004, 570062]",574278,0.28423177570093455,0.3055659574468085,0.24137142857142857
3m_future12m,peak_latency_N1,Propionate synthesis,0.1466,0.22760198093980016,"[19368, 92514, 143312, 170772, 236083, 248424, 256324, 267987, 280805, 359275, 387267, 394586, 433795, 462445, 462684, 519332, 556932]",574278,0.2932,0.311525,0.2932
3m_future12m,peak_latency_N2_corrected,17-beta-Estradiol degradation,0.1582,0.2571502435554746,"[82494, 115669, 144073, 155199, 170174, 231190, 256524, 264520, 293368, 379671, 406609, 441471, 525174]",574278,0.2971408695652174,0.3164,0.463
3m_future12m,peak_latency_N2_corrected,Glutamate degradation,0.1544,-0.2476150839534231,"[58402, 61111, 96511, 174888, 180217, 181770, 184013, 236347, 242011, 315465, 406232, 458578, 514358, 555564]",574278,0.2971408695652174,0.3164,0.3369
3m_future12m,peak_amp_N1,S-Adenosylmethionine synthesis,0.1552,0.1675584469468208,"[1002, 11495, 13571, 54090, 103423, 116330, 129936, 135448, 137187, 182532, 197495, 200070, 226774, 237063, 237309, 266900, 276343, 279676, 320203, 321470, 347677, 384133, 424659, 440976, 451727, 463847, 479064, 499413, 506125, 537365, 555682]",574278,0.2971408695652174,0.3164,0.5048
6m_future12m,peak_latency_N1,DOPAC synthesis,0.1578,-0.33965296746704177,"[13729, 67642, 133941, 182538, 249430, 506973, 536535]",558983,0.2971408695652174,0.28108125,0.3156
6m_future12m,peak_amp_N1,Inositol synthesis,0.1514,-0.3490517865321076,"[107772, 146500, 147776, 205703, 422704, 473696, 522473]",558983,0.2971408695652174,0.28108125,0.36336
6m_future12m,peak_amp_P1_corrected,Inositol degradation,0.155,0.3405441378520724,"[25417, 211517, 244172, 316104, 444783, 460051, 460199]",558983,0.2971408695652174,0.28108125,0.186
6m_future12m,peak_amp_N2_corrected,ClpB,0.1574,0.22539965743347884,"[1454, 3097, 21936, 34375, 59957, 82413, 86232, 107318, 114806, 135115, 199309, 285556, 288255, 367806, 385276, 445833, 531417]",558981,0.2971408695652174,0.28108125,0.24630000000000002
3m_future12m,peak_amp_N1,ClpB,0.1642,0.21997263593096694,"[1577, 15207, 134659, 147505, 150593, 200551, 209488, 220294, 242276, 254000, 272952, 312636, 336764, 344149, 425415, 480457, 496272]",574278,0.30575172413793106,0.3220846153846154,0.24630000000000002
6m_future12m,peak_amp_N2_corrected,Tryptophan synthesis,0.1678,-0.09404156802903213,"[2104, 2369, 5545, 7570, 8674, 17530, 19309, 21727, 26139, 29480, 32251, 37807, 46075, 54672, 55593, 58359, 59158, 62471, 62606, 63929, 65542, 72499, 73416, 73521, 74253, 75255, 76100, 76275, 78611, 81788, 93554, 95044, 111392, 113133, 114310, 114424, 114628, 114927, 131668, 140262, 145686, 153508, 155956, 159259, 161568, 165562, 184398, 198525, 201929, 204511, 212349, 220031, 220250, 220550, 221002, 236902, 264574, 264976, 265177, 265494, 266363, 269180, 269440, 285007, 287008, 289243, 290395, 294063, 367257, 367282, 367735, 368102, 368207, 372547, 373212, 375949, 378366, 378613, 380577, 381554, 384675, 386222, 387391, 409354, 487480, 491523, 492144, 492999, 496889, 518884, 519399, 519418, 520365, 531335, 531725]",558981,0.30978461538461544,0.2942953846153846,0.18305454545454544
3m_future12m,peak_latency_N2_corrected,Acetate synthesis,0.182,-0.10352278606048881,"[1299, 2597, 9221, 10807, 11782, 13340, 18760, 21274, 55129, 78154, 84110, 94453, 108357, 114622, 121887, 134260, 143416, 146160, 162866, 167266, 168709, 169659, 178383, 181433, 184654, 186213, 186655, 188740, 191854, 192567, 203258, 204824, 216298, 226804, 233353, 235655, 259716, 260744, 262980, 264627, 264815, 265120, 272736, 282705, 286166, 291867, 291946, 302223, 304805, 323764, 323782, 338465, 363026, 367781, 400322, 400399, 400498, 401419, 403380, 406082, 408523, 417773, 420557, 433431, 441232, 479609, 480292, 480323, 481284, 492873, 497932, 511800, 521569]",574278,0.33315254237288133,0.35026415094339625,0.364
3m_future12m,peak_latency_P1_corrected,ClpB,0.1974,0.20821686224454,"[1582, 15278, 134878, 147711, 150801, 200738, 209715, 220522, 242515, 254247, 273143, 312827, 336986, 344353, 425572, 480470, 496253]",574278,0.35830588235294114,0.37193571428571426,0.2632
3m_future12m,peak_latency_P1_corrected,17-beta-Estradiol degradation,0.201,0.23693510567688864,"[66052, 98594, 138268, 172448, 185000, 203793, 274828, 304663, 313924, 347633, 451204, 481056, 523178]",574278,0.3618,0.37193571428571426,0.463
3m_future12m,peak_amp_P1_corrected,Glutamate degradation,0.2042,-0.22241139465969856,"[30889, 47941, 143937, 159652, 172100, 234046, 307485, 316068, 373261, 384626, 384631, 425761, 429703, 476566]",574278,0.3625967213114754,0.37193571428571426,0.3369
6m_future12m,peak_latency_N1,Isovaleric acid synthesis,0.2048,-0.15795279187122058,"[13729, 18938, 67642, 86809, 92699, 106669, 131715, 133941, 141920, 147693, 182538, 191659, 196617, 249430, 272310, 312350, 355511, 418505, 429871, 437816, 454857, 456824, 457816, 469185, 474418, 477412, 498152, 536535, 537369]",558983,0.3625967213114754,0.3537454545454546,0.4096
3m_future12m,peak_amp_N2_corrected,Glutamate degradation,0.2102,0.227376756534078,"[35201, 55983, 102943, 118745, 120101, 129512, 186647, 230253, 230275, 299748, 353696, 372937, 452182, 462220]",574278,0.3691317073170732,0.3731793103448276,0.3369
3m_future12m,peak_amp_N1,Propionate degradation,0.2122,-0.31448243574400037,"[1772, 10821, 14244, 21635, 26829, 74281, 87068]",574278,0.36963870967741935,0.3731793103448276,0.25464
6m_future12m,peak_latency_N1,Propionate synthesis,0.2166,-0.20953618460481566,"[26162, 27485, 91834, 92680, 111805, 181126, 186993, 191111, 249529, 266169, 275059, 353514, 457326, 457477, 492918, 514341]",558983,0.3730285714285714,0.3648,0.37131428571428565
6m_future12m,peak_amp_N2_corrected,Quinolinic acid degradation,0.2176,0.115641219694164,"[1995, 2918, 4639, 10926, 15920, 23145, 25488, 28186, 29921, 36795, 51810, 67815, 68753, 75538, 109848, 110163, 112564, 123019, 124778, 128489, 131491, 138197, 142436, 145808, 174249, 176032, 196542, 198288, 205015, 218344, 223072, 279450, 332195, 337987, 349812, 366113, 369275, 369480, 370864, 375377, 378232, 385639, 408168, 436974, 438028, 444868, 490788, 495182, 497218, 510304, 518511, 519928, 532045, 558107]",558981,0.3730285714285714,0.3648,0.32639999999999997
3m_future12m,peak_amp_P1_corrected,17-beta-Estradiol degradation,0.2228,0.22591446323695374,"[9518, 48042, 65431, 146615, 218415, 270844, 352056, 426094, 456522, 468872, 472031, 560431, 573207]",574278,0.37893543307086613,0.38517966101694917,0.463
6m_future12m,peak_latency_N2_corrected,Glutamate degradation,0.2246,-0.2152633662988459,"[60256, 101408, 120993, 133473, 209802, 215593, 305712, 322941, 324126, 324201, 439339, 460257, 477041, 536555, 538227]",558983,0.3790125,0.3710782608695652,0.3369
3m_future12m,peak_latency_P1_corrected,Glutamate synthesis,0.2272,0.13611479712966545,"[757, 1509, 2856, 18972, 44403, 57472, 75211, 115347, 130131, 172874, 175506, 178695, 180190, 184221, 196817, 198123, 203604, 222924, 226076, 230409, 231004, 242804, 287492, 345798, 349499, 456674, 463827, 474928, 476281, 478725, 485018, 485609, 491923, 533093, 564808, 571692]",574278,0.3804279069767442,0.38624,0.30293333333333333
6m_future12m,peak_amp_N2_corrected,GABA synthesis,0.2368,-0.22191128596325316,"[76521, 177422, 180243, 184810, 192778, 193966, 209089, 223893, 224113, 248585, 401571, 402289, 462759]",558981,0.3934523076923077,0.3856457142857143,0.33759999999999996
3m_future12m,peak_amp_N2_corrected,Isovaleric acid synthesis,0.242,0.15657009868087926,"[314, 25387, 51295, 53939, 72194, 124811, 125815, 128679, 143548, 144046, 150442, 178247, 208029, 246073, 274920, 285654, 310739, 322271, 325313, 345087, 369456, 442412, 450519, 468495, 541445, 555782]",574278,0.396,0.40465573770491803,0.4148571428571428
6m_future12m,peak_amp_N1,Butyrate synthesis,0.2412,-0.183924941593075,"[7146, 14137, 20288, 20584, 23025, 62728, 100061, 156609, 220806, 247434, 251616, 252004, 303387, 303865, 393057, 406922, 426704, 447169, 498009]",558983,0.396,0.3861,0.3618
6m_future12m,peak_latency_N2_corrected,Inositol degradation,0.2464,0.29806876451634007,"[39138, 109496, 305247, 369744, 503879, 504026, 546366]",558983,0.40016842105263156,0.3861,0.2464
6m_future12m,peak_latency_N2_corrected,S-Adenosylmethionine synthesis,0.2486,-0.1552859233289034,"[2637, 9363, 47456, 62859, 80710, 147368, 180610, 204057, 205257, 252178, 256488, 275874, 304645, 304985, 331249, 332175, 371400, 384988, 394837, 398274, 403765, 425061, 488902, 526950, 536627, 552606]",558983,0.4007283582089552,0.3861,0.5048
3m_future12m,peak_amp_N1,GABA synthesis,0.2532,-0.20710011920848748,"[772, 13650, 15842, 18422, 23725, 33051, 36893, 51428, 96721, 123998, 137585, 296164, 458632, 521406]",574278,0.40288695652173917,0.4165548387096774,0.33759999999999996
6m_future12m,peak_amp_P1_corrected,ClpB,0.256,0.18662284205016366,"[1169, 2502, 17612, 27999, 65636, 84767, 90524, 107436, 228331, 230471, 300772, 313789, 357373, 418625, 448483, 500215, 552939]",558983,0.40288695652173917,0.3861,0.3072
6m_future12m,peak_amp_P1_corrected,S-Adenosylmethionine synthesis,0.2552,0.15345517840164116,"[1635, 19157, 35669, 43578, 56287, 59191, 87910, 92013, 115144, 115457, 133188, 158784, 213613, 229053, 271903, 302194, 310303, 314178, 330784, 360469, 388202, 388562, 403730, 449141, 454516, 463329]",558983,0.40288695652173917,0.3861,0.5048
6m_future12m,peak_amp_N2_corrected,Acetate synthesis,0.2574,0.09142718095708402,"[643, 8606, 9150, 9784, 22737, 23797, 30647, 35611, 37265, 37428, 37438, 42337, 44808, 45466, 51950, 56904, 59057, 66889, 67791, 70118, 77227, 85680, 93682, 93784, 110757, 112010, 112431, 121704, 135938, 139497, 145903, 164222, 165425, 167580, 179335, 180593, 187688, 187975, 197347, 201239, 230906, 281376, 286931, 292151, 303397, 326069, 353046, 367340, 369630, 373799, 379757, 385570, 387937, 389680, 389735, 393645, 418042, 426508, 439742, 445460, 446170, 450335, 462369, 465358, 487713, 496373, 496713, 497576, 519494, 519742, 519950, 526987, 528992, 539349, 544926]",558981,0.40288695652173917,0.3861,0.42599999999999993
